Date,Open,High,Low,Close,Adj Close,Volume
2015-04-06,0.670120,0.671010,0.667480,0.669760,0.669760,0
2015-04-07,0.671610,0.674200,0.670280,0.671560,0.671560,0
2015-04-08,0.674670,0.674670,0.668000,0.674590,0.674590,0
2015-04-09,0.672170,0.678900,0.671770,0.672110,0.672110,0
2015-04-10,0.679470,0.685400,0.679070,0.679580,0.679580,0
2015-04-13,0.683020,0.686170,0.681500,0.683030,0.683030,0
2015-04-14,0.681600,0.684600,0.675500,0.681760,0.681760,0
2015-04-15,0.676920,0.680000,0.675300,0.676960,0.676960,0
2015-04-16,0.674350,0.675000,0.669400,0.674380,0.674380,0
2015-04-17,0.669750,0.670300,0.664320,0.670160,0.670160,0
2015-04-20,0.668220,0.671450,0.667390,0.668080,0.668080,0
2015-04-21,0.670650,0.673000,0.668700,0.670700,0.670700,0
2015-04-22,0.669750,0.670370,0.663100,0.669540,0.669540,0
2015-04-23,0.665160,0.668200,0.664050,0.665000,0.665000,0
2015-04-24,0.664410,0.665340,0.658600,0.664360,0.664360,0
2015-04-27,0.658970,0.661800,0.656200,0.658910,0.658910,0
2015-04-28,0.656810,0.658600,0.652000,0.656870,0.656870,0
2015-04-29,0.652150,0.652360,0.645700,0.652110,0.652110,0
2015-04-30,0.648270,0.652500,0.645400,0.648220,0.648220,0
2015-05-01,0.651220,0.661110,0.649500,0.651270,0.651270,0
2015-05-04,0.659800,0.662610,0.658900,0.660210,0.660210,0
2015-05-05,0.661280,0.662500,0.657500,0.661250,0.661250,0
2015-05-06,0.659180,0.659800,0.654000,0.659010,0.659010,0
2015-05-07,0.656190,0.659270,0.655610,0.656080,0.656080,0
2015-05-08,0.649480,0.651130,0.644250,0.649050,0.649050,0
2015-05-11,0.647710,0.649400,0.641200,0.647920,0.647920,0
2015-05-12,0.641870,0.642670,0.636600,0.641970,0.641970,0
2015-05-13,0.638240,0.639570,0.634430,0.638120,0.638120,0
2015-05-14,0.635400,0.635690,0.632390,0.635320,0.635320,0
2015-05-15,0.633980,0.636740,0.632600,0.634030,0.634030,0
2015-05-18,0.635360,0.638780,0.635360,0.635080,0.635080,0
2015-05-19,0.638410,0.647000,0.638100,0.638420,0.638420,0
2015-05-20,0.644500,0.646120,0.641400,0.644490,0.644490,0
2015-05-21,0.643390,0.644020,0.636900,0.643380,0.643380,0
2015-05-22,0.638530,0.645700,0.637300,0.638410,0.638410,0
2015-05-25,0.646100,0.646870,0.644800,0.646200,0.646200,0
2015-05-26,0.646330,0.651180,0.646330,0.646320,0.646320,0
2015-05-27,0.649520,0.653270,0.647800,0.649410,0.649410,0
2015-05-28,0.651510,0.655100,0.649900,0.651460,0.651460,0
2015-05-29,0.652780,0.656100,0.651760,0.652780,0.652780,0
